pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9
512,335,395,527,356,384,644,448,395
512,335,393,527,360,384,645,452,394
512,335,395,527,360,377,641,452,395
512,335,391,527,360,373,644,452,389
512,335,395,527,356,373,647,457,395
512,335,393,527,361,384,645,457,395
512,335,395,527,353,384,647,452,399
512,335,395,527,360,384,645,453,395
512,335,395,527,360,384,644,452,395
516,335,399,527,360,372,644,449,388
513,335,395,527,361,384,647,457,397
513,335,395,527,368,384,651,457,399
512,335,397,527,361,377,647,453,399
512,335,395,527,368,384,651,456,399
512,335,399,527,368,384,651,459,397
512,335,397,527,360,384,651,458,399
514,335,399,527,368,384,653,456,395
512,335,397,527,368,384,655,459,399
521,335,395,527,368,384,655,459,399
513,335,399,527,368,384,655,458,399
517,335,399,527,368,384,653,459,395
516,335,397,527,368,384,655,459,399
512,335,399,527,368,373,655,457,395
512,335,399,527,368,384,655,461,399
512,335,399,527,368,384,655,461,399
517,335,399,527,368,377,653,459,399
521,335,395,527,368,384,655,461,399
513,335,399,527,368,384,655,459,399
513,352,399,527,361,384,651,459,399
517,335,399,527,368,384,655,461,399
517,335,399,527,368,384,655,461,399
514,335,399,527,368,385,655,461,399
516,335,399,527,368,385,655,461,399
516,352,399,527,368,385,655,461,399
512,335,399,527,368,384,655,461,399
517,352,399,527,368,384,655,459,399
513,352,399,527,368,385,655,463,399
513,335,399,527,368,384,651,459,399
512,335,397,527,368,384,653,459,399
523,335,395,527,368,384,651,459,399
513,335,395,527,368,384,653,459,399
513,335,395,527,361,376,653,457,399
517,335,399,527,368,384,655,459,399
513,335,397,527,368,384,655,461,399
512,335,397,527,368,384,651,453,393
512,335,395,527,368,384,655,463,399
517,335,395,527,360,384,655,461,399
512,335,395,527,368,384,653,459,399
514,335,397,527,368,384,655,459,399
514,352,395,527,368,384,655,459,399
513,335,399,527,360,384,651,461,399
512,352,399,527,368,384,655,463,399
513,352,399,527,362,385,655,463,399
521,335,399,527,368,384,655,463,399
521,352,399,527,368,384,655,463,399
523,352,399,527,368,388,655,463,399
517,352,399,527,368,386,655,463,399
521,352,399,527,368,386,655,463,399
517,335,399,527,368,386,655,463,399
517,352,399,527,368,386,655,463,399
516,352,399,527,369,385,655,461,399
513,352,399,527,368,389,655,463,399
516,352,399,527,368,389,655,463,399
517,352,399,527,369,389,655,463,399
516,352,399,527,368,388,655,463,399
517,352,399,527,368,389,655,463,399
517,352,399,527,369,386,655,463,399
519,352,399,527,369,388,655,463,399
521,352,399,527,368,388,655,463,399
