pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9
335,457,719,756,847,1039,585,713,845
335,458,719,719,847,1039,580,709,783
335,459,719,719,847,1039,580,709,783
335,456,719,719,847,1039,527,709,783
335,452,717,719,783,1029,527,655,783
335,449,708,717,783,975,527,655,783
333,448,655,713,783,975,527,655,783
613,615,655,708,783,975,527,655,783
335,448,655,704,783,911,527,655,783
335,448,655,704,783,971,527,655,783
335,448,655,708,783,975,527,655,783
335,448,655,708,783,975,527,655,783
335,448,704,715,783,975,527,655,783
335,448,704,715,783,975,527,655,783
591,448,704,719,783,975,527,655,783
335,452,713,719,783,975,527,704,783
335,452,715,719,783,1029,527,704,783
335,448,715,719,845,1035,527,704,783
335,452,719,719,845,1039,576,704,783
335,453,719,719,843,1035,527,704,783
335,448,717,719,847,1039,580,708,783
335,456,719,719,847,1039,576,709,783
335,456,719,719,847,1039,527,708,783
335,449,719,752,847,1039,581,714,783
335,457,719,719,847,1039,580,713,845
335,457,719,719,847,1039,581,715,847
335,457,719,756,847,1039,581,713,783
335,448,704,713,783,975,527,655,783
335,448,655,708,783,975,527,655,783
335,448,708,719,783,975,527,704,783
335,452,719,719,847,1039,527,704,783
335,457,719,719,847,1039,580,704,783
335,452,719,719,847,1039,580,708,783
591,624,717,719,847,1039,576,704,783
335,457,717,719,847,1039,580,708,783
335,452,719,719,847,1039,577,704,783
335,450,714,719,847,1039,577,708,783
335,453,719,719,847,1039,581,708,783
334,457,719,719,847,1039,576,708,783
335,457,719,719,847,1039,581,713,783
335,453,719,719,847,1039,581,708,783
335,457,719,719,847,1039,576,709,783
335,449,719,719,847,1039,581,712,783
335,448,719,719,847,1039,585,715,783
335,453,719,719,847,1039,581,708,783
335,457,719,719,847,1039,580,708,783
335,458,719,753,847,1039,586,713,783
591,453,719,719,847,1039,581,708,783
335,456,719,719,847,1039,581,713,783
591,453,719,719,847,1039,581,712,783
335,457,719,719,847,1039,581,712,783
591,624,719,719,847,1039,581,708,783
591,624,719,719,847,1039,581,713,783
335,453,719,719,847,1039,586,713,783
591,453,719,756,847,1039,587,715,847
335,457,719,757,847,1039,587,715,847
335,458,719,768,847,1039,587,715,847
335,458,719,768,847,1039,587,715,843
335,457,719,768,847,1039,587,717,847
335,457,719,756,847,1039,587,717,845
591,624,719,757,847,1039,587,715,847
335,453,719,757,847,1039,581,717,847
335,459,719,768,847,1039,589,717,847
335,452,719,768,847,1039,587,719,847
335,459,719,768,847,1039,586,719,847
335,459,719,768,847,1039,589,719,847
335,453,719,768,847,1039,587,719,847
335,459,719,768,847,1039,589,715,847
335,457,719,768,847,1039,587,719,847
335,459,719,768,847,1039,591,719,847
613,624,719,768,885,1039,589,719,847
335,459,719,772,847,1039,589,719,847
335,459,719,768,847,1039,589,717,847
591,624,719,719,847,1039,586,713,783
335,452,717,719,783,1039,580,708,783
335,453,717,719,847,1029,578,704,783
591,624,715,719,783,1029,576,704,783
335,452,715,719,783,1029,527,704,783
335,452,715,719,783,1029,580,704,783
335,449,717,719,783,1029,577,704,783
335,448,715,719,845,1035,580,704,783
335,452,719,719,847,1035,580,708,783
335,452,719,719,847,1039,581,713,783
335,452,719,719,847,1039,587,715,783
335,449,719,756,847,1039,582,715,845
335,459,719,757,847,1039,587,715,845
613,624,719,757,847,1039,587,715,845
335,453,719,757,847,1039,585,713,843
335,457,719,756,847,1039,586,715,783
335,448,719,756,847,1039,587,713,845
335,453,719,719,847,1039,587,713,783
335,456,719,757,847,1039,586,714,845
335,456,719,719,847,1039,587,715,783
591,624,719,757,847,1039,586,714,783
335,453,719,719,847,1039,581,713,783
335,453,719,719,847,1035,586,713,783
335,452,719,719,847,1039,581,713,783
335,453,719,719,847,1039,581,704,783
335,453,719,719,847,1039,581,708,783
335,452,719,719,847,1039,581,708,783
335,452,715,719,845,1039,581,708,783
613,450,719,719,845,1035,580,704,783
335,453,719,719,847,1039,581,713,783
335,453,719,757,847,1039,587,713,847
335,457,719,768,847,1039,591,715,847
335,452,717,719,845,1035,581,704,783
335,448,713,719,783,975,580,704,783
335,452,713,719,783,975,576,704,783
335,448,714,719,783,975,576,704,783
335,448,708,719,783,975,527,704,783
591,448,708,719,783,975,527,704,783
335,448,704,719,783,975,527,655,783
335,448,704,717,783,975,527,655,783
591,615,704,715,783,975,527,655,783
335,448,704,714,783,971,527,655,783
335,448,655,704,783,911,527,655,783
335,437,655,704,783,911,527,655,773
335,440,655,655,773,911,527,651,768
335,433,655,655,719,901,527,645,719
335,424,640,653,719,847,527,640,719
335,432,640,651,719,847,527,633,717
335,432,634,651,719,847,527,640,719
335,425,635,651,719,896,527,640,719
335,432,651,655,719,900,527,647,719
591,591,655,655,768,911,527,651,756
335,433,655,655,772,911,527,655,769
591,613,655,704,783,911,527,655,783
335,440,655,704,779,911,527,655,768
335,432,651,655,719,896,527,640,719
335,424,645,655,719,896,527,651,719
335,436,655,655,757,911,527,655,768
335,436,655,704,781,911,527,655,779
335,440,655,704,783,911,527,655,783
335,448,655,713,783,975,527,655,783
335,448,704,717,783,975,527,655,783
335,448,704,717,783,975,527,655,783
335,440,708,719,783,975,527,655,783
335,448,708,715,783,975,527,655,783
335,448,704,717,783,975,527,655,783
335,448,704,715,783,975,527,655,783
335,448,704,714,783,975,527,655,783
335,441,704,715,783,975,527,655,783
335,448,704,715,783,975,527,655,783
591,613,704,719,783,975,527,655,783
335,448,704,719,783,975,527,704,783
335,448,715,719,783,975,580,704,783
335,448,715,719,783,1029,581,704,783
335,449,717,719,845,1035,586,704,783
335,452,719,719,843,1035,587,709,783
335,452,719,719,847,1039,587,708,783
335,448,719,719,847,1039,587,715,783
335,453,719,756,847,1039,586,715,843
591,624,719,757,847,1039,587,715,847
614,448,719,753,847,1039,589,714,847
335,453,719,768,847,1039,591,717,847
335,457,719,768,847,1039,591,719,847
335,457,719,768,847,1039,587,717,847
335,457,719,768,847,1039,591,719,847
335,457,719,772,847,1039,591,719,847
335,459,719,773,847,1039,591,719,847
335,458,719,773,885,1039,591,719,847
335,458,719,768,847,1039,591,719,847
591,624,719,779,885,1039,591,719,847
335,459,719,779,885,1039,591,719,847
335,459,719,778,847,1039,591,719,847
335,459,719,779,885,1039,591,719,847
335,459,756,773,847,1039,591,719,847
335,459,719,773,847,1039,591,719,847
335,452,719,773,896,1039,591,719,847
591,458,719,773,847,1039,591,719,847
335,458,719,772,847,1039,591,719,847
335,459,719,772,847,1039,591,719,847
335,453,719,773,847,1039,591,719,847
335,459,719,779,847,1039,591,719,847
335,457,719,773,847,1039,591,719,847
335,453,719,773,847,1039,591,719,847
335,459,719,768,885,1039,591,719,847
591,453,719,773,847,1039,591,719,847
335,456,719,773,847,1039,591,719,847
335,458,719,779,896,1039,591,719,847
335,459,719,773,885,1039,591,719,847
335,459,719,779,896,1039,591,719,847
335,459,757,779,896,1039,591,719,847
613,461,768,781,896,1039,591,719,847
335,461,756,779,896,1039,591,719,847
335,459,719,779,885,1039,591,719,847
335,459,719,778,847,1039,591,719,847
335,459,719,773,885,1039,591,719,847
591,628,719,773,885,1039,591,719,847
335,457,719,773,847,1039,591,719,847
335,459,719,768,847,1039,591,719,847
335,452,719,768,847,1039,591,719,847
335,457,719,768,847,1039,591,715,847
335,448,719,768,847,1039,591,719,847
335,453,719,753,847,1039,591,719,847
335,459,719,768,847,1039,591,717,847
335,458,719,768,847,1039,591,719,847
335,457,719,772,847,1039,591,719,847
335,458,719,773,847,1039,591,719,847
335,459,719,773,847,1039,591,719,847
335,459,719,772,896,1039,591,719,847
591,624,719,779,885,1039,591,719,847
335,459,753,779,847,1039,591,719,847
335,457,719,773,847,1039,591,719,847
591,624,719,772,847,1039,591,719,847
335,459,719,773,885,1039,591,719,847
335,459,719,779,896,1039,591,719,847
335,457,719,779,896,1039,591,719,847
335,459,756,783,897,1039,591,719,847
335,461,768,783,900,1039,591,719,847
335,452,717,719,783,975,580,655,783
335,432,655,655,753,907,527,655,768
335,434,655,655,773,911,527,655,778
335,440,655,704,783,911,527,655,783
613,591,655,713,783,911,527,655,783
335,448,704,714,783,975,577,655,783
335,448,704,719,783,975,580,655,783
335,448,708,719,783,975,581,704,783
335,448,715,719,783,975,587,704,783
335,453,719,719,783,1029,591,713,783
335,452,719,719,847,1039,591,715,845
591,615,719,757,847,1039,591,715,847
335,457,719,768,847,1039,591,715,847
335,457,719,768,847,1039,591,719,847
335,452,719,768,847,1039,591,719,847
335,458,719,768,847,1039,587,719,847
335,457,719,772,847,1039,591,719,847
335,458,719,772,847,1039,591,719,847
335,459,719,773,885,1039,591,719,847
591,624,719,773,847,1039,591,719,847
335,459,719,779,847,1039,591,719,847
335,453,719,773,847,1039,591,719,847
335,456,719,772,847,1039,591,719,847
591,624,719,772,847,1039,591,719,847
335,458,719,772,847,1039,591,719,847
335,457,719,773,847,1039,591,719,847
335,459,719,779,847,1039,591,719,847
335,449,757,783,896,1039,591,719,847
335,459,768,783,896,1039,591,719,847
335,461,768,783,896,1039,591,719,896
591,624,768,783,896,1039,591,719,847
335,461,768,783,901,1039,615,719,885
335,463,768,783,900,1039,591,719,885
335,459,768,783,900,1039,591,719,896
335,459,768,783,896,1039,615,719,885
335,463,768,783,900,1039,624,719,896
335,461,768,783,901,1039,591,719,896
335,463,768,783,900,1039,615,719,896
335,459,768,783,900,1039,591,719,896
335,463,768,783,900,1039,615,719,896
591,628,768,783,900,1039,618,719,896
335,461,768,783,901,1039,591,719,896
335,459,768,783,896,1039,591,719,885
335,459,768,783,896,1039,591,719,847
335,459,756,781,896,1039,591,719,847
335,459,768,783,901,1039,613,719,896
335,463,768,783,900,1039,624,719,896
335,461,768,783,907,1039,615,719,896
335,459,768,783,903,1039,624,719,897
335,463,773,783,907,1039,624,719,901
335,463,772,783,907,1039,624,719,901
335,463,773,783,911,1039,624,719,901
335,463,773,783,911,1039,624,719,900
335,463,773,783,911,1039,615,719,900
335,461,773,783,907,1039,624,719,896
591,628,768,783,896,1039,613,719,847
335,449,719,773,847,1039,591,719,847
335,459,719,768,847,1039,591,719,847
335,453,719,768,847,1039,591,719,847
335,458,719,772,847,1039,591,719,847
335,459,719,773,847,1039,591,719,847
335,457,719,773,885,1039,613,719,847
335,461,757,783,896,1039,615,719,847
335,459,768,783,896,1039,591,719,884
335,461,768,783,900,1039,618,719,896
591,628,768,783,900,1039,624,719,896
335,461,768,783,896,1039,615,719,896
335,463,772,783,901,1039,624,719,896
335,461,773,783,907,1039,624,719,896
335,459,768,783,901,1039,624,719,900
335,461,768,783,907,1039,624,719,900
335,461,773,783,907,1039,624,719,900
335,458,769,783,911,1039,624,719,901
335,463,779,783,911,1039,625,719,907
335,463,773,783,911,1039,628,756,907
335,463,779,783,911,1039,628,756,911
335,463,779,783,911,1039,628,757,907
